elo_home,elo_away,elo_diff,home_adv,ppg5_home,ppg5_away,ppg10_home,ppg10_away,gf5_home,ga5_home,gf5_away,ga5_away,gd10_home,gd10_away,streak_home,streak_away,rest_home,rest_away,h2h_winrate_home,h2h_drawrate,h2h_gd_home,h2h_games,importance,label
1473.9559414737253,1816.632835151014,-342.6768936772887,0,0.4,2.2,1.2,2.2,0.4,1.2,2.4,0.6,0.0,1.6,-2,0,3,3,0.0,0.125,-2.875,8,50.0,home_win
1589.8889315384658,1870.8649128333461,-280.9759812948803,0,2.0,2.6,1.5,2.1,1.2,0.6,2.2,0.2,0.0,1.2,1,3,4,4,0.26666666666666666,0.24444444444444444,-0.28888888888888886,45,50.0,away_win
1563.382887399029,1694.4914306938035,-131.10854329477456,0,1.8,2.0,1.3,1.6,1.4,0.6,1.8,1.0,0.0,0.4,1,0,3,3,0.42857142857142855,0.14285714285714285,-0.2857142857142857,7,50.0,home_win
1472.4856930253961,1687.8513113036038,-215.36561827820765,0,0.2,1.2,0.8,1.0,0.8,2.2,1.4,1.2,-0.8,0.1,-4,-1,4,4,0.0,0.0,-1.6666666666666667,3,50.0,away_win
1911.0168364460671,1765.7120449481397,145.30479149792745,0,3.0,2.2,1.9,1.8,2.6,0.0,1.8,0.6,1.1,0.5,6,1,5,5,0.75,0.25,2.25,4,50.0,draw
1233.9125493804072,1541.9130373130754,-308.0004879326682,0,0.6,0.4,1.0,0.4,0.8,1.8,0.4,1.4,0.3,-1.0,-4,0,4,5,0.0,0.5,-0.5,2,50.0,away_win
1555.9230157921622,1415.4407114835096,140.4823043086526,0,0.6,0.6,1.0,1.0,0.6,1.8,0.2,1.8,-0.6,-0.6,-1,-3,5,5,0.3333333333333333,0.3333333333333333,0.0,6,50.0,home_win
1909.3711814524843,1669.8450119274075,239.52616952507674,0,2.6,2.0,2.8,2.3,2.8,0.8,2.0,0.6,2.4,1.4,4,0,4,5,0.7647058823529411,0.17647058823529413,1.1764705882352942,17,50.0,home_win
1787.5791693720544,1495.3332700871051,292.24589928494925,0,2.4,0.6,1.5,0.9,2.2,0.8,1.0,1.6,0.4,-1.0,2,-4,5,5,0.8,0.2,1.0,5,50.0,home_win
1986.5554998045936,1433.8065377704563,552.7489620341373,0,2.4,0.6,2.7,1.3,4.2,1.0,0.6,2.8,3.2,-0.1,-1,1,5,5,0.5,0.125,0.5625,16,50.0,home_win
1572.0432332896219,1767.4423358141507,-195.39910252452887,0,2.0,2.2,1.3,2.3,1.2,0.8,2.6,1.0,0.0,1.6,-1,0,3,4,0.16666666666666666,0.16666666666666666,-0.6666666666666666,6,50.0,draw
1631.6180143747597,1802.0877292624261,-170.46971488766644,0,1.4,1.6,1.4,1.8,1.2,1.0,0.8,0.4,0.2,0.7,1,0,3,4,0.3333333333333333,0.16666666666666666,-0.3333333333333333,6,50.0,draw
1477.1931749124901,1623.3455423453,-146.1523674328098,0,0.8,0.6,1.2,1.1,0.4,1.6,0.6,1.0,-0.5,0.1,0,0,3,3,0.21428571428571427,0.2857142857142857,-0.42857142857142855,14,50.0,draw
1602.1446502498563,1923.271580307312,-321.12693005745564,0,1.2,2.6,1.6,1.9,1.6,1.4,2.4,0.4,0.5,1.0,0,0,3,3,0.35294117647058826,0.11764705882352941,-0.17647058823529413,17,50.0,away_win
1690.192189830948,1572.826571550989,117.36561827995911,0,1.4,0.6,1.1,1.3,1.8,2.2,0.4,2.0,-0.9,-0.5,0,1,5,5,0.48,0.2,0.44,25,50.0,away_win
1912.3121119333196,1463.2658159917005,449.04629594161906,0,2.6,1.4,2.4,1.8,2.8,0.6,1.4,2.0,2.2,1.2,0,-2,5,5,0.5789473684210527,0.2631578947368421,0.8596491228070176,57,50.0,draw
1401.8272558130961,1648.8469095592095,-247.01965374611336,0,1.4,1.4,1.0,1.7,0.8,1.2,1.0,0.6,-0.5,0.2,-2,0,4,4,0.25,0.0,-1.25,4,50.0,draw
1756.3883836175885,1556.8427403997346,199.54564321785392,0,2.6,1.4,2.0,1.5,1.4,0.2,1.2,1.6,0.9,-0.8,3,0,4,4,0.875,0.0625,2.0625,16,50.0,draw
1614.3983828904265,1584.787203146984,29.611179743442563,0,2.2,1.6,1.5,1.4,1.8,0.6,0.6,0.8,0.2,0.1,2,0,4,3,0.5384615384615384,0.46153846153846156,0.7692307692307693,13,50.0,home_win
1696.6473642118297,1699.0753374192484,-2.427973207418745,0,1.6,1.2,1.9,1.3,0.8,0.8,1.4,1.6,0.8,0.3,2,1,5,4,0.48,0.32,0.52,25,50.0,home_win
1623.185773304043,1577.4719376593873,45.713835644655774,0,1.6,1.4,1.6,1.5,2.0,1.4,0.8,0.8,0.2,-0.1,2,-1,6,5,0.5,0.25,0.0,0,50.0,away_win
1761.4882201899882,1613.4083779163839,148.0798422736043,0,1.8,0.8,1.9,0.9,2.0,1.2,0.6,0.8,1.0,-0.1,0,0,6,4,0.6153846153846154,0.23076923076923078,0.9230769230769231,13,50.0,draw
1901.1310739164574,1430.8175343224293,470.31353959402804,0,2.6,0.6,2.0,1.0,1.4,0.2,0.8,2.6,1.2,-0.5,0,-1,5,4,0.7142857142857143,0.21428571428571427,1.7142857142857142,14,50.0,home_win
1522.799274558067,1659.785110809218,-136.9858362511509,0,2.0,1.4,1.6,2.2,2.0,0.8,1.4,1.0,0.4,1.3,1,-1,6,5,0.0,0.5,-0.5,2,50.0,draw
1795.418709556236,1657.054271221276,138.36443833496014,0,2.4,1.4,1.8,1.1,1.8,1.0,1.8,2.0,0.7,-0.9,3,-1,5,4,0.5476190476190477,0.2619047619047619,0.5476190476190477,42,50.0,away_win
1711.4627495722093,1554.615453780307,221.8472957919023,1,2.4,1.0,1.7,0.6,1.8,0.4,1.0,1.2,0.9,-0.7,3,1,7,6,0.7272727272727273,0.18181818181818182,0.5454545454545454,11,50.0,home_win
1659.9052077043293,1517.8504829839746,142.05472472035467,0,2.0,1.0,1.4,1.4,1.8,1.0,0.6,0.8,0.0,0.1,0,1,7,6,0.5,0.25,0.5,8,50.0,home_win
1650.9523173888874,1883.2819067124246,-167.32958932353722,1,1.8,2.6,1.7,2.3,1.8,1.2,1.8,0.2,1.0,1.4,-2,4,7,6,0.5185185185185185,0.25925925925925924,0.48148148148148145,27,50.0,draw
1754.6983659567886,1643.475935202406,111.22243075438269,0,1.8,1.4,2.4,1.5,2.0,0.8,1.2,1.4,1.7,0.2,0,-1,6,7,0.5588235294117647,0.08823529411764706,0.5,34,50.0,home_win
1743.4249239501273,1890.8178811789724,-147.39295722884503,0,2.2,2.2,2.1,2.4,1.2,0.2,2.4,1.2,1.0,2.2,0,0,5,5,0.2222222222222222,0.4444444444444444,-0.2777777777777778,18,50.0,draw
1775.5978074777495,1569.8062000671957,205.79160741055375,0,1.8,1.6,1.9,1.3,1.4,0.6,1.0,1.2,0.6,-0.9,0,0,7,5,0.45454545454545453,0.0,-0.2727272727272727,11,50.0,home_win
1930.073711393204,1642.986344194655,287.0873671985489,0,2.6,1.0,2.1,1.4,2.0,0.4,0.8,0.8,1.1,0.2,1,0,6,6,0.25,0.375,-0.25,8,50.0,away_win
1605.9644901606612,1989.5445032526206,-383.5800130919595,0,1.2,2.4,1.6,2.7,0.6,1.6,3.8,1.2,-0.2,3.1,2,1,6,7,0.2,0.0,-1.0,10,50.0,away_win
1919.4310825706739,1571.3315960904004,348.0994864802735,0,3.0,1.2,2.8,1.3,2.8,0.6,0.8,0.8,2.1,-0.4,5,1,8,8,0.5714285714285714,0.39285714285714285,1.1785714285714286,28,50.0,draw
1906.9943383902014,1880.8056598741935,26.18867851600794,0,2.6,1.8,2.3,2.4,2.0,0.2,2.0,1.4,1.8,2.2,1,0,5,3,0.32142857142857145,0.39285714285714285,0.0,28,50.0,away_win
1532.1753111700048,1691.5154262530841,-159.34011508307935,0,1.6,1.4,1.6,1.1,1.0,0.8,2.0,2.2,0.4,-0.9,0,1,5,4,0.2,0.2,-1.2,5,50.0,away_win
1623.4620642907869,1605.742461217252,17.719603073534927,0,0.8,2.0,1.0,1.8,0.8,1.0,1.0,0.6,0.0,0.3,0,1,5,5,0.5454545454545454,0.09090909090909091,0.7272727272727273,11,50.0,home_win
1734.409420020008,1654.4286675311405,79.98075248886744,0,2.0,2.6,1.9,1.8,1.0,0.6,2.4,0.6,0.9,0.9,3,3,6,6,0.2,0.6,0.1,10,50.0,home_win
1703.2161447141525,1524.601521558471,243.61462315568156,1,0.6,0.6,0.7,0.6,1.0,2.6,0.8,1.2,-1.0,-0.5,-3,0,75,75,0.6129032258064516,0.22580645161290322,1.467741935483871,62,20.0,home_win
1675.2174652277233,1705.9295827864012,-30.712117558677846,0,2.0,1.6,1.4,1.6,1.6,1.0,1.2,0.4,-0.1,0.4,1,1,5,4,0.4,0.2,0.0,5,50.0,draw
1662.1406847833925,1771.9578925100045,-44.81720772661197,1,1.4,2.2,1.8,2.4,1.6,1.4,2.2,0.8,1.3,1.6,0,1,5,4,0.59375,0.28125,0.9375,32,50.0,home_win
1900.371195040966,1996.9716533851347,-96.6004583441686,0,2.6,2.4,2.6,2.7,2.6,0.6,3.4,1.4,2.0,3.0,0,2,3,3,0.3333333333333333,0.3333333333333333,-0.1111111111111111,18,50.0,home_win
1722.365340920661,1787.3088286324196,0.05651228824149257,1,2.4,2.2,2.0,2.2,1.6,0.6,1.4,0.4,1.4,1.0,4,1,5,4,0.21428571428571427,0.14285714285714285,-0.7857142857142857,14,50.0,draw
1705.7915026702476,1907.686525946877,-201.89502327662944,0,2.0,1.8,1.4,2.4,2.0,1.0,2.2,1.6,-0.2,2.2,2,1,4,4,0.0,0.5,-0.5,6,50.0,home_win
1722.361274534682,1932.1484117668244,-144.7871372321424,1,2.6,2.6,2.1,2.6,1.6,0.4,2.0,0.8,1.5,2.0,0,1,4,4,0.13636363636363635,0.18181818181818182,-0.9545454545454546,22,50.0,home_win
1690.3477736622458,1659.0511789126379,96.29659474960795,1,1.4,1.4,1.8,1.2,1.0,1.4,1.2,0.8,1.3,0.2,1,1,4,5,0.47619047619047616,0.23809523809523808,0.23809523809523808,21,50.0,home_win
1753.7538930884589,1703.7254064078277,50.028486680631204,0,2.6,1.6,1.9,1.4,1.2,0.2,1.2,0.4,0.4,0.3,4,0,5,4,0.5,0.35714285714285715,0.9285714285714286,14,50.0,draw
1757.21559467242,1762.9214364306138,59.294158241806144,1,2.6,2.0,2.3,1.7,1.6,0.8,1.6,1.0,1.6,0.1,1,3,3,4,0.5882352941176471,0.11764705882352941,0.5882352941176471,17,50.0,home_win
1707.3005701634072,1640.808132915891,66.49243724751614,0,1.8,1.2,1.4,1.1,1.4,0.2,1.0,0.8,0.3,0.1,0,-1,3,3,0.7142857142857143,0.14285714285714285,0.5714285714285714,7,50.0,draw
1708.5908196589926,1750.1787293328794,23.41209032611323,1,1.4,2.6,2.0,1.9,0.8,1.4,1.2,0.2,1.4,0.4,2,0,4,4,0.2608695652173913,0.391304347826087,-0.34782608695652173,23,50.0,home_win
1610.921214417455,1749.002497932068,-73.081283514613,1,1.8,2.0,1.6,2.0,2.2,2.6,2.2,1.4,-0.7,0.8,1,1,90,90,0.390625,0.1875,0.0,64,20.0,away_win
1602.9941798902926,1756.9295324592306,-88.93535256893801,1,1.2,2.0,1.5,2.0,1.6,2.4,1.6,1.2,-0.8,0.4,-1,2,2,2,0.38461538461538464,0.18461538461538463,-0.015384615384615385,65,20.0,draw
1551.7124489163327,1361.3307861130888,190.3816628032439,0,1.8,0.4,1.8,0.6,1.6,1.4,0.8,2.0,0.4,-0.9,-1,0,90,90,0.3333333333333333,0.6666666666666666,0.3333333333333333,3,20.0,home_win
1605.4723478403735,1519.5450682327355,150.92727960763796,1,2.6,1.4,2.3,1.4,3.4,0.4,2.8,1.2,1.7,0.8,0,1,90,90,0.2222222222222222,0.3888888888888889,-0.6388888888888888,36,20.0,home_win
1057.8415199206415,1252.026591734654,-129.18507181401242,1,0.6,1.2,0.3,0.9,1.4,4.6,2.8,2.8,-3.9,-2.3,1,1,90,90,0.2,0.3,-0.8,10,40.0,away_win
1001.6259440729782,1343.1869394834116,-341.5609954104334,0,0.0,0.4,0.3,0.5,0.4,2.2,0.2,1.0,-1.5,-0.8,-9,-3,90,90,0.0,0.0,-2.0,2,50.0,away_win
1120.6801791659673,1518.678257960224,-397.9980787942568,0,1.2,0.6,1.6,0.5,1.4,1.6,0.4,1.0,0.1,-0.7,-1,-1,90,46,0.5,0.25,0.0,0,20.0,draw
843.6646137286959,1282.696774448193,-374.03216071949714,1,0.0,0.8,0.0,0.5,0.6,2.8,0.6,2.0,-2.8,-2.2,-11,-1,90,90,0.5,0.25,0.0,0,20.0,away_win
1081.110122239865,1426.2551954328253,-345.14507319296035,0,1.4,0.6,0.7,0.5,1.4,2.0,1.2,2.0,-1.7,-1.0,0,1,71,90,0.0,0.0,-3.0,2,50.0,away_win
1598.5373400281471,1084.4897933613215,579.0475466668256,1,1.2,0.8,1.5,0.8,0.8,1.8,0.4,1.6,-0.4,-1.0,-1,-2,50,90,0.5,0.25,0.0,0,50.0,home_win
1753.4371452549062,1517.8992347528413,300.53791050206496,1,2.2,1.0,2.1,1.5,1.4,0.4,0.6,0.8,1.0,0.3,0,-1,51,48,1.0,0.0,3.0,1,50.0,home_win
1013.8800321651036,1731.7598552663383,-652.8798231012347,1,0.8,1.8,0.4,1.6,0.4,2.2,1.4,1.2,-2.3,-0.1,-2,-1,90,40,0.0,0.0,-2.888888888888889,9,50.0,away_win
1897.2940916290866,1353.8156596621222,608.4784319669643,1,2.0,0.4,2.3,0.3,1.6,1.2,0.8,2.0,1.5,-1.2,-1,-1,43,7,0.5,0.375,0.5,8,50.0,home_win
1424.9542698486853,1487.4937299029234,2.460539945761866,1,0.6,0.0,0.7,0.6,0.6,3.0,1.0,2.2,-1.5,-1.2,-2,-5,53,57,0.3333333333333333,0.37037037037037035,-0.07407407407407407,27,50.0,home_win
1221.2101329131756,1787.3128950183986,-501.10276210522306,1,0.0,1.8,0.7,2.2,0.4,2.2,1.4,0.6,-1.0,1.0,-5,0,58,47,0.0,0.42857142857142855,-1.0,7,50.0,away_win
1650.4090741972802,1242.9237565668393,472.48531763044093,1,1.0,1.4,2.0,0.8,1.2,1.2,1.2,1.6,1.1,-1.2,0,1,53,90,0.7692307692307693,0.07692307692307693,1.3076923076923077,13,50.0,home_win
1760.957554524428,1246.4108218998522,579.5467326245757,1,1.8,1.4,1.8,1.1,2.0,1.6,0.8,1.0,0.7,-0.7,-1,0,52,90,0.5,0.25,0.0,0,50.0,home_win
1850.2518902575746,1993.94006121095,-143.68817095337545,0,1.8,2.0,1.9,1.7,1.2,0.4,2.4,1.2,0.6,0.7,0,0,90,90,0.5,0.25,0.0,0,20.0,away_win
1611.3823987784044,1513.6350172947045,162.74738148369988,1,2.6,1.4,2.3,1.1,3.6,0.6,3.0,1.2,1.6,0.6,1,-1,3,3,0.24324324324324326,0.3783783783783784,-0.5945945945945946,37,20.0,away_win
1247.6976126587635,1371.2854851286397,-58.587872469876174,1,1.4,1.8,0.8,1.9,0.8,1.0,3.2,1.8,-0.6,1.6,-1,2,90,90,1.0,0.0,1.0,1,20.0,draw
1379.0610278718896,1412.2091142622342,31.851913609655412,1,0.6,0.6,0.4,0.3,0.4,3.4,0.4,2.0,-2.4,-1.7,1,-3,90,90,1.0,0.0,1.5,2,20.0,draw
1971.4301086950832,1629.029174269236,342.40093442584725,0,2.2,0.4,2.0,1.0,1.0,0.4,0.6,1.6,0.4,-0.3,1,-1,90,68,0.5714285714285714,0.2857142857142857,0.8571428571428571,7,20.0,home_win
1422.9125241533552,1336.3412462496065,151.57127790374875,1,1.0,0.6,1.2,1.0,0.4,0.8,0.2,0.8,-0.2,-0.3,-1,0,90,71,0.3333333333333333,0.6666666666666666,0.3333333333333333,6,20.0,away_win
1307.493365643002,1791.6663043598983,-419.17293871689617,1,0.6,2.4,0.6,2.2,0.4,2.2,1.6,0.6,-1.6,1.1,-4,2,90,61,0.0,0.125,-1.75,8,20.0,draw
1615.0628265716432,1515.221196322753,99.84163024889017,0,1.8,1.6,1.4,1.2,1.8,1.8,1.0,0.8,-0.4,-0.5,-1,2,90,90,0.5,0.5,0.75,4,20.0,home_win
2107.058780548883,1727.1170039973222,444.9417765515609,1,3.0,2.0,3.0,1.9,4.2,0.4,1.6,1.2,3.4,1.1,10,2,90,69,0.35,0.3,-0.2,20,20.0,home_win
1543.7128624318552,1134.4512039546432,409.261658477212,0,1.0,1.2,0.6,1.3,1.2,1.4,1.0,2.2,-0.6,-0.5,-1,0,52,90,0.75,0.25,1.25,4,50.0,home_win
1633.5646390792092,1484.7600467460477,213.8045923331615,1,1.0,1.0,1.7,1.6,0.6,0.8,1.2,2.0,0.2,1.0,0,0,56,56,0.75,0.0,2.0,4,50.0,home_win
1880.1134723175178,1412.077855056708,533.0356172608099,1,2.0,0.4,2.2,0.6,1.8,0.6,0.4,1.4,1.7,-0.7,-1,-1,48,59,1.0,0.0,3.0,2,50.0,home_win
1286.0675388970685,1552.5460708519631,-201.4785319548946,1,1.8,0.4,1.5,0.9,1.4,2.0,0.2,1.2,-0.4,-0.4,-2,-1,90,59,0.07142857142857142,0.21428571428571427,-1.6428571428571428,14,50.0,draw
1105.9778867740313,1417.1095262930965,-246.13163951906517,1,1.2,1.0,1.4,1.1,1.6,1.4,0.8,1.4,0.0,-0.4,-2,0,90,56,0.5,0.25,0.0,0,50.0,away_win
1702.5736248273117,1169.3932756442996,533.1803491830121,0,1.4,0.0,1.4,0.2,0.6,0.2,0.0,2.6,0.3,-1.7,0,-5,40,90,0.5,0.25,0.0,0,30.0,draw
1570.153346595401,1454.645871066424,115.50747552897701,0,1.4,1.4,1.7,1.0,0.8,1.2,2.0,1.2,0.1,-0.3,-1,-2,48,90,0.5,0.25,0.0,0,30.0,home_win
1900.5593260872363,1871.256419101228,29.302906986008338,0,2.6,1.4,2.3,1.8,2.4,0.6,1.6,1.4,1.6,0.7,4,-1,90,90,0.08,0.24,-1.2,25,50.0,away_win
1890.9078481051747,1754.4242484283727,201.483599676802,1,1.2,1.6,1.7,1.8,1.8,1.2,1.0,0.8,1.6,0.3,-2,0,61,18,0.5806451612903226,0.3225806451612903,1.0,31,50.0,home_win
1140.6547913420945,1381.60069528276,-240.9459039406654,0,0.0,0.8,0.0,0.7,0.0,6.6,1.0,1.6,-4.6,-0.7,-10,-2,90,90,0.5,0.25,0.0,0,50.0,away_win
1755.9731412093029,1406.6082606368252,414.36488057247766,1,1.6,0.2,1.7,0.2,1.2,0.8,0.4,1.8,0.3,-2.1,1,-3,90,69,0.7777777777777778,0.1111111111111111,1.5555555555555556,9,50.0,home_win
1755.5600543841422,1686.7160829792872,133.84397140485498,1,2.2,1.2,1.6,1.8,2.0,0.6,1.4,1.4,0.4,0.8,0,2,90,90,0.4,0.3333333333333333,0.5333333333333333,15,50.0,home_win
1677.4216416062968,1502.9957318958868,174.42590971041,0,2.2,3.0,1.5,2.0,1.6,0.6,4.0,1.0,0.0,1.3,0,5,47,90,0.5,0.25,0.0,0,30.0,home_win
1509.061104559045,1898.6564704095465,-324.5953658505016,1,0.6,1.6,0.9,1.6,0.8,2.4,1.4,0.8,-1.1,0.3,-3,0,90,90,0.0,0.5,-1.0,2,50.0,away_win
1654.5117786647684,1553.8723481217278,100.63943054304059,0,1.4,1.8,1.5,1.3,1.0,0.8,1.8,1.2,0.0,0.0,1,2,90,64,0.4,0.6,0.6,5,50.0,away_win
1965.1944366592763,1495.5022789292102,534.6921577300661,1,1.8,1.0,2.4,2.0,2.4,1.6,1.4,1.0,2.7,1.0,-1,1,47,90,0.42105263157894735,0.21052631578947367,0.2631578947368421,19,50.0,home_win
1082.9312989891796,1590.3914836201081,-442.46018463092855,1,1.4,1.2,1.2,1.3,1.4,2.4,0.8,0.8,-0.8,-0.4,-2,0,90,50,0.5,0.25,0.0,0,50.0,draw
1850.556592186511,1558.0951789125256,357.4614132739853,1,1.2,1.0,2.1,1.0,1.6,1.8,0.6,1.4,1.6,-1.1,-1,-1,44,51,0.64,0.18,1.22,50,50.0,draw
1788.3771758366954,1445.4758688189008,407.9013070177946,1,2.6,0.6,2.5,1.3,2.0,1.0,1.0,1.4,1.8,0.0,2,-2,40,62,0.35,0.15,-0.65,40,50.0,home_win
1807.6861915453935,1559.2275753672993,313.4586161780942,1,2.0,1.8,1.7,2.1,2.2,0.6,1.8,1.4,0.8,0.7,0,1,90,7,1.0,0.0,1.6666666666666667,3,50.0,home_win
1720.1776594752703,1600.8330048513908,184.34465462387948,1,1.4,1.4,1.4,1.6,3.2,1.4,1.2,2.4,0.7,-0.7,-1,2,90,90,0.5,0.25,0.75,4,50.0,home_win
1234.2423929253807,1400.0321311852715,-165.78973825989078,0,1.2,0.6,0.9,0.7,0.8,2.8,0.2,1.8,-1.6,-0.9,-2,-4,90,58,0.0,0.3333333333333333,-1.5833333333333333,12,50.0,draw
1502.5382254605806,1743.7508036311513,-241.21257817057062,0,0.8,1.6,1.1,2.1,0.6,1.0,1.2,0.8,-0.3,1.1,-1,-1,53,48,0.125,0.20833333333333334,-1.2083333333333333,24,20.0,away_win
1867.1304728014577,1635.0841944626895,297.04627833876816,1,2.0,2.0,2.0,1.7,1.6,0.8,1.8,0.8,0.9,0.8,-1,-1,52,49,0.5714285714285714,0.2857142857142857,0.5714285714285714,7,20.0,home_win
2045.5846855024568,1881.87100400258,228.71368149987643,1,2.4,0.4,1.8,1.7,2.2,0.6,1.4,2.8,0.7,0.4,3,0,90,90,0.45,0.25,0.55,20,20.0,home_win
1358.4647234696859,1518.437015145036,-159.9722916753501,0,1.4,1.6,0.7,1.3,1.2,0.8,1.2,1.2,-0.5,0.0,-1,-1,74,77,0.3333333333333333,0.25,-0.08333333333333333,12,20.0,away_win
1726.8608194133244,1619.8713361461112,106.98948326721325,0,2.0,0.6,1.6,1.2,1.2,0.6,1.0,1.4,0.2,-0.4,-1,0,40,60,0.23728813559322035,0.3559322033898305,-0.4406779661016949,59,20.0,home_win
1634.7503631066857,1421.320358443208,213.43000466347758,0,1.4,1.0,1.4,1.1,1.6,1.8,0.8,1.6,-0.7,-0.5,0,-1,90,90,0.0,1.0,0.0,3,20.0,draw
1798.844794630106,1551.3883460971058,312.4564485330002,1,0.2,2.6,0.6,1.7,0.2,1.6,3.0,0.2,-1.1,1.0,0,0,90,90,0.5,0.25,0.0,0,20.0,home_win
1753.406246492029,1528.1411272044932,290.26511928753575,1,2.6,1.2,2.2,0.9,1.8,0.2,1.0,1.2,1.1,-0.4,3,1,90,90,0.25,0.375,0.0,8,20.0,draw
2110.676002578527,2051.275566181448,59.40043639707892,0,3.0,2.2,2.5,2.4,3.0,0.4,1.6,1.0,2.1,0.8,6,3,90,90,0.3333333333333333,0.6666666666666666,0.3333333333333333,3,20.0,away_win
1252.1392230189088,1224.365387692411,27.773835326497647,0,0.2,1.4,0.2,1.4,0.6,2.0,0.8,1.0,-1.6,-0.2,-3,0,90,90,0.5,0.25,0.0,0,50.0,home_win
1140.902467611217,1288.6284452770556,-147.72597766583863,0,0.0,0.8,0.2,0.7,0.0,3.0,0.2,2.2,-3.2,-1.4,-5,0,90,90,0.5,0.25,0.0,0,50.0,draw
996.3166410921327,1322.4859776673593,-326.16933657522657,0,0.0,0.2,0.0,0.2,0.0,2.4,0.0,1.2,-2.7,-1.4,-23,0,90,90,0.0,0.0,-1.8571428571428572,7,20.0,away_win
1812.6661722674437,1802.4500474118079,75.21612485563583,1,2.0,1.6,1.7,1.9,2.2,1.0,1.2,1.0,1.0,0.9,0,1,90,90,0.125,0.375,-0.25,8,20.0,away_win
1921.8876210795654,1833.4613888875936,153.42623219197185,1,1.8,2.0,2.2,2.0,2.0,1.4,2.2,1.4,1.0,0.6,1,0,90,90,0.5714285714285714,0.14285714285714285,0.9285714285714286,14,20.0,home_win
1872.0935393179195,1551.4660225014923,320.62751681642726,0,2.6,1.4,2.1,1.7,2.0,0.4,1.2,1.4,1.2,0.3,0,2,53,90,0.75,0.125,0.625,8,20.0,home_win
1626.21640864919,1508.813074104272,117.40333454491815,0,1.4,2.6,1.5,1.8,1.2,1.4,2.2,0.6,0.2,0.7,-2,3,52,70,0.6,0.0,0.0,5,20.0,away_win
1442.5705165548889,1487.7514923359226,-45.180975781033794,0,2.0,1.2,1.2,1.2,1.6,1.2,0.8,1.2,-0.3,-0.2,3,2,90,63,0.0,0.0,-1.0,2,20.0,home_win
1575.4287771839806,1070.0356012895472,570.3931758944334,1,1.8,0.6,1.3,0.7,1.4,1.4,0.6,1.8,-0.7,-2.1,-1,-3,90,90,0.5,0.25,0.0,0,30.0,home_win
1509.6722691897232,1487.1303393414062,22.541929848317068,0,0.4,0.4,0.4,1.0,1.0,2.0,0.2,1.6,-1.0,-0.6,0,0,90,58,0.5,0.25,0.0,0,30.0,home_win
1751.4345338155852,1695.9765056924234,120.45802812316174,1,1.4,0.4,1.7,0.6,1.8,1.4,0.6,2.0,0.9,-1.0,0,0,54,90,0.5,0.5,0.5,2,30.0,home_win
1594.9152497461785,1049.7581212313517,545.1571285148268,0,1.6,1.0,1.3,1.1,2.0,1.0,1.0,0.6,0.0,0.0,-1,-1,54,90,0.5,0.25,0.0,0,30.0,home_win
836.9379505716394,1324.7464115074654,-487.808460935826,0,0.0,1.4,0.6,0.8,0.2,6.8,1.6,1.8,-3.8,-0.7,-8,-1,90,90,0.5,0.25,0.0,0,30.0,away_win
1772.7382936407646,1693.419150217414,144.31914342335062,1,1.6,0.6,2.1,0.7,2.0,0.8,0.6,1.8,1.5,-1.1,-1,-1,59,90,0.5,0.25,0.0,0,30.0,home_win
921.1028393621324,1452.209279406712,-466.1064400445797,1,0.2,1.4,0.6,1.1,0.2,2.0,1.4,0.8,-1.0,-1.0,0,-1,90,90,0.5,0.25,0.0,0,30.0,draw
824.130593596963,985.3128900899915,-96.1822964930285,1,0.0,0.8,0.2,1.0,0.2,4.2,1.0,2.2,-3.8,-1.3,-6,-1,90,90,0.5,0.25,0.0,0,50.0,draw
895.363611067735,953.0634577118034,7.30015335593157,1,0.2,1.0,0.5,0.7,1.2,2.6,1.6,1.8,-1.1,-2.0,-3,-1,90,90,0.375,0.25,-0.5,8,50.0,draw
1707.969510829454,1772.794187981776,-64.82467715232201,0,2.2,1.0,2.1,1.5,1.6,0.2,0.4,0.8,1.2,0.5,0,-1,90,90,0.5,0.25,0.0,0,20.0,away_win
2203.6122672437195,1510.5155776983888,693.0966895453307,0,2.4,0.8,2.7,0.6,1.4,0.4,0.6,1.0,1.9,-0.6,1,0,90,2,1.0,0.0,2.0,2,20.0,home_win
1527.3079116355657,1564.3826607084459,27.925250927119805,1,0.2,1.4,0.9,1.1,0.4,1.6,1.0,0.8,-0.4,0.0,-1,-1,90,90,0.0,1.0,0.0,1,20.0,away_win
1408.003486807622,892.8989689096384,515.1045178979837,0,0.8,1.2,0.9,0.7,1.4,1.8,1.0,2.2,-0.2,-1.4,0,1,90,90,0.5,0.25,0.0,0,30.0,home_win
1713.5596774034564,1901.9559244266745,-123.39624702321817,1,2.4,2.4,2.2,2.3,2.4,1.2,2.0,0.8,0.9,1.2,3,3,90,90,0.2,0.6,-0.2,5,20.0,away_win
1665.086448832547,2052.987966013279,-322.9015171807323,1,0.8,2.6,1.0,2.6,1.2,1.2,3.0,0.6,0.0,2.0,0,2,90,90,0.25,0.375,-0.25,16,20.0,draw
1731.9087295785475,1438.437032214335,293.47169736421256,0,2.0,0.4,2.2,0.5,1.2,1.4,1.0,1.6,1.5,-0.6,3,0,41,90,0.7058823529411765,0.17647058823529413,1.2941176470588236,17,20.0,draw
